YEAR,WHO Region,Income Group,Funder Type,Risk F,Funding
2015,Africa,Low income,Bilaterals,.,0.007993136
2015,Americas,Upper middle income,Bilaterals,4,0.008041931
2015,Americas,Upper middle income,Bilaterals,3,0.00828444
2015,Europe,Upper middle income,Bilaterals,.,0.00828952
2015,Western Pacific,Upper middle income,Bilaterals,6,0.008319468
2015,Americas,Upper middle income,Bilaterals,7,0.008409607
2015,Africa,Lower middle income,Bilaterals,.,0.008455907
2015,Africa,Upper middle income,Bilaterals,.,0.00848586
2015,Americas,Upper middle income,Bilaterals,3,0.00852695
2015,Americas,Upper middle income,Bilaterals,.,0.00855108
2015,Europe,Upper middle income,Multilaterals,.,0.008563505
2015,Africa,Not applicable,Bilaterals,7,0.008659939
2015,Not applicable,Not applicable,Bilaterals,1,0.008839865
2015,South-East Asia,Lower middle income,Bilaterals,.,0.0088741
2015,Africa,Low income,Bilaterals,.,0.008919282
2015,Americas,Upper middle income,Bilaterals,3,0.008996323
2015,South-East Asia,Lower middle income,Bilaterals,3,0.009238619
2015,Americas,Lower middle income,Bilaterals,.,0.0093669
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.009389577
2015,Americas,Lower middle income,Bilaterals,.,0.00939341
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.009452967
2015,Europe,Lower middle income,Bilaterals,.,0.00957036
2015,South-East Asia,Upper middle income,Bilaterals,5,0.032168608
2015,Europe,Upper middle income,Bilaterals,.,0.009665003
2015,Europe,Upper middle income,Bilaterals,.,0.00973237
2015,Africa,Low income,Bilaterals,.,0.009914587
2015,South-East Asia,Upper middle income,Bilaterals,5,0.082640044
2015,Africa,Low income,Bilaterals,.,0.010075882
2015,Africa,Low income,Bilaterals,.,0.010075882
2015,Europe,Upper middle income,Multilaterals,.,0.010271769
2015,Americas,Upper middle income,Bilaterals,4,0.010357506
2015,Western Pacific,Not applicable,Bilaterals,.,0.002078293
2015,Africa,Low income,Bilaterals,.,0.010399334
2015,South-East Asia,Lower middle income,Bilaterals,.,0.010399334
2015,Europe,Upper middle income,Multilaterals,.,0.010415973
2015,Not applicable,Lower middle income,Bilaterals,.,0.010640488
2015,Americas,Upper middle income,Bilaterals,4,0.010670422
2015,Americas,Upper middle income,Bilaterals,7,0.010764296
2015,Africa,Not applicable,Bilaterals,.,0.010772119
2015,Africa,Not applicable,Bilaterals,.,0.010772119
2015,Europe,Upper middle income,Bilaterals,.,0.01083094
2015,South-East Asia,Upper middle income,Bilaterals,5,0.262340544
2015,Africa,Low income,Bilaterals,4,0.01109262
2015,Americas,Upper middle income,Bilaterals,.,0.011092623
2015,Africa,Not applicable,Bilaterals,.,0.011092858
2015,Europe,Lower middle income,Bilaterals,.,0.01110926
2015,Europe,Lower middle income,Multilaterals,.,0.01136
2015,Africa,Low income,Bilaterals,.,0.01143142
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.011986245
2015,Europe,Upper middle income,Bilaterals,.,0.012046589
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.012155341
2015,Africa,Lower middle income,Bilaterals,.,0.012193012
2015,South-East Asia,Lower middle income,Bilaterals,.,0.004067295
2015,Africa,Lower middle income,Bilaterals,.,0.004067295
2015,Western Pacific,Lower middle income,Bilaterals,.,0.012400332
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.012574487
2015,South-East Asia,Low income,Bilaterals,4,0.012580385
2015,Europe,Upper middle income,Multilaterals,.,0.012911814
2015,Africa,Lower middle income,Bilaterals,3,0.012978174
2015,Africa,Lower middle income,Bilaterals,3,0.012978174
2015,Europe,Upper middle income,Bilaterals,.,0.01298848
2015,Americas,Upper middle income,Bilaterals,7,0.013158101
2015,Western Pacific,Lower middle income,Bilaterals,.,0.004437049
2015,Europe,Lower middle income,Bilaterals,.,0.013311148
2015,Africa,Lower middle income,Bilaterals,.,0.013311148
2015,Africa,Lower middle income,Bilaterals,3,0.013369319
2015,Americas,Upper middle income,Bilaterals,.,0.013387687
2015,Africa,Low income,Bilaterals,.,0.013597659
2015,Africa,Upper middle income,Bilaterals,.,0.013642596
2015,Western Pacific,Lower middle income,Bilaterals,.,0.013818062
2015,Americas,Lower middle income,Bilaterals,.,0.005198314
2015,Africa,Upper middle income,Bilaterals,.,0.007764836
2015,Europe,Upper middle income,Bilaterals,.,0.014188089
2015,Africa,Upper middle income,Bilaterals,7,0.014965188
2015,Africa,Low income,Bilaterals,.,0.015162682
2015,Africa,Lower middle income,Bilaterals,.,0.01516272
2015,Not applicable,Lower middle income,Bilaterals,.,0.015274176
2015,Americas,Upper middle income,Bilaterals,4,0.016279434
2015,South-East Asia,Lower middle income,Bilaterals,.,0.016429063
2015,Americas,Upper middle income,Bilaterals,3,0.016576703
2015,Africa,Low income,Bilaterals,.,0.016638935
2015,Africa,Low income,Bilaterals,.,0.016638935
2015,Africa,Low income,Bilaterals,.,0.016638935
2015,Europe,Lower middle income,Multilaterals,.,0.016638935
2015,Americas,Lower middle income,Bilaterals,.,0.016638935
2015,Africa,Low income,Bilaterals,.,0.016638935
2015,Europe,Upper middle income,Bilaterals,.,0.01663894
2015,Europe,Lower middle income,Bilaterals,.,0.01664
2015,Americas,Upper middle income,Bilaterals,4,0.016772276
2015,Africa,Not applicable,Bilaterals,7,0.01681139
2015,South-East Asia,Lower middle income,Bilaterals,.,0.016874817
2015,South-East Asia,Lower middle income,Bilaterals,1,0.01708162
2015,Africa,Low income,Bilaterals,4,0.01708264
2015,Western Pacific,Lower middle income,Bilaterals,.,0.008732184
2015,South-East Asia,Low income,Bilaterals,.,0.017617148
2015,South-East Asia,Low income,Bilaterals,.,0.017617148
2015,Africa,Low income,Bilaterals,.,0.017637471
2015,South-East Asia,Lower middle income,Bilaterals,.,0.0177032
2015,Africa,Lower middle income,Bilaterals,3,0.017836189
2015,Africa,Lower middle income,Bilaterals,3,0.017836189
2015,Western Pacific,Not applicable,Bilaterals,.,0.017957219
2015,Africa,Low income,Bilaterals,.,0.01797781
2015,South-East Asia,Low income,Bilaterals,.,0.018156927
2015,Europe,Lower middle income,Bilaterals,.,0.189004672
2015,Americas,Lower middle income,Bilaterals,.,0.018291736
2015,Europe,Upper middle income,Bilaterals,.,0.018292013
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.01836938
2015,Africa,Lower middle income,Bilaterals,3,0.018375968
2015,Americas,Upper middle income,Bilaterals,3,0.018696707
2015,Africa,Lower middle income,Bilaterals,6,0.019321849
2015,Africa,Lower middle income,Bilaterals,.,0.019497723
2015,Africa,Low income,Bilaterals,.,0.019617304
2015,South-East Asia,Low income,Bilaterals,.,0.019735873
2015,Europe,Upper middle income,Bilaterals,.,0.01981828
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.02
2015,South-East Asia,Lower middle income,Bilaterals,.,0.163685524
2015,Africa,Low income,Bilaterals,.,0.020183056
2015,Africa,Low income,Bilaterals,.,0.020183056
2015,Europe,Lower middle income,Bilaterals,.,0.020301242
2015,Europe,Lower middle income,Bilaterals,.,0.020322392
2015,Africa,Low income,Bilaterals,.,0.020558554
2015,Africa,Low income,Bilaterals,.,0.020558554
2015,Western Pacific,Lower middle income,Bilaterals,.,0.020725543
2015,Africa,Low income,Bilaterals,.,0.020798669
2015,Europe,Upper middle income,Bilaterals,.,0.020798669
2015,Africa,Low income,Bilaterals,.,0.007025328
2015,Africa,Low income,Bilaterals,.,0.021184386
2015,Africa,Lower middle income,Bilaterals,.,0.021478496
2015,Americas,Upper middle income,Bilaterals,.,0.021500801
2015,Africa,Low income,Bilaterals,6,0.021630616
2015,Western Pacific,Upper middle income,Bilaterals,.,0.02163062
2015,Europe,Lower middle income,Bilaterals,.,0.02218524
2015,Europe,Upper middle income,Bilaterals,.,0.022185247
2015,Africa,Low income,Bilaterals,.,0.022185247
2015,South-East Asia,Lower middle income,Bilaterals,.,0.022302208
2015,Africa,Low income,Bilaterals,.,0.022543647
2015,Americas,Lower middle income,Bilaterals,3,0.023261
2015,Europe,Upper middle income,Bilaterals,.,0.023516362
2015,Western Pacific,Lower middle income,Bilaterals,.,0.023726763
2015,Not applicable,Not applicable,Bilaterals,.,0.023726763
2015,Africa,Low income,Bilaterals,.,0.023726763
2015,South-East Asia,Lower middle income,Bilaterals,.,0.024003257
2015,Africa,Low income,Bilaterals,.,0.024886301
2015,South-East Asia,Low income,Bilaterals,.,0.025785098
2015,Africa,Low income,Bilaterals,.,0.02596339
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.000432102
2015,Africa,Lower middle income,Bilaterals,.,0.026538987
2015,Western Pacific,Upper middle income,Bilaterals,.,0.026692608
2015,Americas,Upper middle income,Bilaterals,.,0.026692608
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.026692608
2015,Not applicable,Not applicable,Bilaterals,4,0.027067199
2015,Africa,Low income,Bilaterals,4,0.027667221
2015,Not applicable,Not applicable,Bilaterals,.,0.027721681
2015,Not applicable,Not applicable,Multilaterals,.,0.028164171
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.02839712
2015,Not applicable,Not applicable,Bilaterals,.,0.028942775
2015,Africa,Lower middle income,Bilaterals,.,0.029063748
2015,Americas,Upper middle income,Bilaterals,7,0.029601815
2015,Americas,Upper middle income,Bilaterals,.,0.029657979
2015,South-East Asia,Lower middle income,Bilaterals,.,0.02991902
2015,Africa,Upper middle income,Bilaterals,.,0.029950083
2015,South-East Asia,Lower middle income,Bilaterals,.,0.030251622
2015,Western Pacific,Upper middle income,Bilaterals,1,0.030615144
2015,Africa,Low income,Bilaterals,.,0.030674796
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.03089817
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.001556295
2015,Europe,Lower middle income,Bilaterals,.,0.031181544
2015,South-East Asia,Lower middle income,Bilaterals,.,0.031199744
2015,Africa,Low income,Bilaterals,.,0.031374105
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.0317485
2015,Africa,Lower middle income,Bilaterals,.,0.031928373
2015,Europe,Upper middle income,Bilaterals,.,0.0322143
2015,Not applicable,Not applicable,Multilaterals,.,0.032268441
2015,Western Pacific,Upper middle income,Bilaterals,.,0.032278909
2015,Europe,Upper middle income,Bilaterals,.,0.032542429
2015,Africa,Lower middle income,Bilaterals,.,0.033205768
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.03321353
2015,South-East Asia,Low income,Bilaterals,.,0.03327787
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.03327787
2015,Africa,Low income,Bilaterals,4,0.03361065
2015,Europe,Upper middle income,Bilaterals,.,0.033656542
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.002588279
2015,South-East Asia,Lower middle income,Bilaterals,.,0.0338325
2015,Africa,Low income,Bilaterals,.,0.034259567
2015,South-East Asia,Upper middle income,Bilaterals,.,0.034544598
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.003695323
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.035323463
2015,Americas,Upper middle income,Bilaterals,7,0.0356802
2015,South-East Asia,Lower middle income,Bilaterals,.,0.035685392
2015,Europe,Upper middle income,Bilaterals,.,0.035947034
2015,Africa,Not applicable,Bilaterals,5,0.03598187
2015,Europe,Lower middle income,Bilaterals,.,0.036066556
2015,Africa,Low income,Bilaterals,.,0.036364595
2015,Europe,Upper middle income,Bilaterals,.,0.036596375
2015,South-East Asia,Lower middle income,Bilaterals,4,0.036978287
2015,Africa,Not applicable,Bilaterals,.,0.03723535
2015,Africa,Low income,Bilaterals,.,0.037437604
2015,Western Pacific,Lower middle income,Bilaterals,.,0.037568563
2015,Africa,Low income,Bilaterals,.,0.038640044
2015,South-East Asia,Lower middle income,Bilaterals,1,0.03898146
2015,Americas,Not applicable,Bilaterals,8,0.039114449
2015,Western Pacific,Lower middle income,Bilaterals,.,0.007883387
2015,Not applicable,Not applicable,Bilaterals,.,0.007883387
2015,Western Pacific,Upper middle income,Bilaterals,.,0.007883387
2015,Not applicable,Not applicable,Bilaterals,.,0.007883387
2015,Western Pacific,Upper middle income,Bilaterals,.,0.007883387
2015,Western Pacific,Lower middle income,Bilaterals,.,0.007883387
2015,Western Pacific,Not applicable,Bilaterals,.,0.007883387
2015,Africa,Lower middle income,Bilaterals,.,0.039447088
2015,Africa,Lower middle income,Bilaterals,.,0.039607291
2015,Americas,Upper middle income,Bilaterals,.,0.039933444
2015,Europe,Upper middle income,Bilaterals,.,0.0401553
2015,South-East Asia,Lower middle income,Bilaterals,.,0.04070654
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.040974907
2015,Europe,Upper middle income,Bilaterals,.,0.041541113
2015,Americas,Lower middle income,Bilaterals,.,0.041597338
2015,Americas,Upper middle income,Bilaterals,.,0.04194045
2015,Americas,Upper middle income,Bilaterals,.,0.04211676
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.042330171
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.00608948
2015,Africa,Lower middle income,Bilaterals,.,0.043204107
2015,South-East Asia,Lower middle income,Bilaterals,.,0.04324632
2015,Africa,Low income,Bilaterals,.,0.021704936
2015,Europe,Upper middle income,Bilaterals,.,0.043649473
2015,Africa,Low income,Bilaterals,.,0.044342762
2015,Western Pacific,Upper middle income,Bilaterals,.,0.044370494
2015,Americas,Upper middle income,Bilaterals,4,0.044370494
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,2.2843606
2015,Western Pacific,Upper middle income,Bilaterals,6,0.04477537
2015,Western Pacific,Lower middle income,Bilaterals,.,0.045369939
2015,Europe,Upper middle income,Bilaterals,.,0.04564124
2015,Africa,Low income,Bilaterals,.,0.02287909
2015,Africa,Low income,Bilaterals,.,0.04579035
2015,Africa,Upper middle income,Bilaterals,5,0.04687039
2015,Africa,Not applicable,Bilaterals,.,0.046937339
2015,Europe,Upper middle income,Bilaterals,.,0.04801438
2015,Americas,Upper middle income,Bilaterals,.,0.04833278
2015,Europe,Lower middle income,Bilaterals,.,0.010074955
2015,Americas,Upper middle income,Bilaterals,7,0.049182508
2015,Africa,Low income,Bilaterals,.,0.049393233
2015,Africa,Low income,Bilaterals,.,0.049816972
2015,Africa,Upper middle income,Bilaterals,4,0.049870922
2015,Americas,Upper middle income,Bilaterals,.,0.049916805
2015,Africa,Not applicable,Multilaterals,.,0.05
2015,Africa,Low income,Bilaterals,.,0.0025
2015,Africa,Low income,Multilaterals,.,0.050970605
2015,Europe,Upper middle income,Bilaterals,.,0.05100194
2015,Western Pacific,Lower middle income,Bilaterals,2,0.034457886
2015,Africa,Low income,Bilaterals,.,0.05268996
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.053251609
2015,Africa,Lower middle income,Bilaterals,.,0.053385216
2015,South-East Asia,Lower middle income,Bilaterals,.,0.05358536
2015,Western Pacific,Lower middle income,Bilaterals,.,0.01073409
2015,Western Pacific,Not applicable,Bilaterals,.,0.01073409
2015,Not applicable,Not applicable,Bilaterals,.,0.01073409
2015,Not applicable,Not applicable,Bilaterals,.,0.01073409
2015,Western Pacific,Lower middle income,Bilaterals,.,0.01073409
2015,Western Pacific,Upper middle income,Bilaterals,.,0.01073409
2015,Western Pacific,Upper middle income,Bilaterals,.,0.01073409
2015,Africa,Low income,Bilaterals,4,0.05454683
2015,Americas,Low income,Bilaterals,.,0.00275
2015,Americas,Upper middle income,Multilaterals,.,0.022279534
2015,Africa,Low income,Multilaterals,.,0.055396561
2015,Western Pacific,Lower middle income,Bilaterals,.,0.055463117
2015,Not applicable,Not applicable,Bilaterals,.,0.018487706
2015,Western Pacific,Lower middle income,Bilaterals,.,0.055463117
2015,Not applicable,Not applicable,Bilaterals,.,0.055463117
2015,Eastern Mediterranean,Low income,Bilaterals,.,0.05551398
2015,Europe,Upper middle income,Bilaterals,.,0.055830372
2015,Americas,Upper middle income,Bilaterals,.,0.05634664
2015,Europe,Lower middle income,Bilaterals,8,0.05635275
2015,South-East Asia,Lower middle income,Bilaterals,.,0.05715374
2015,Western Pacific,Lower middle income,Bilaterals,.,0.160499745
2015,Europe,Lower middle income,Bilaterals,.,0.027570323
2015,Africa,Lower middle income,Bilaterals,.,0.002325384
2015,Western Pacific,Lower middle income,Bilaterals,.,0.105820078
2015,Western Pacific,Lower middle income,Bilaterals,.,0.234866297
2015,Western Pacific,Lower middle income,Bilaterals,1,0.057576469
2015,Americas,Upper middle income,Bilaterals,.,0.05771494
2015,Western Pacific,Lower middle income,Bilaterals,2,0.03892604
2015,South-East Asia,Lower middle income,Bilaterals,.,0.058457021
2015,Western Pacific,Lower middle income,Bilaterals,.,0.059660023
2015,Not applicable,Not applicable,Bilaterals,.,0.060118908
2015,Europe,Upper middle income,Bilaterals,.,0.060459184
2015,Europe,Upper middle income,Bilaterals,.,0.06068286
2015,Not applicable,Lower middle income,Bilaterals,.,0.060993958
2015,Europe,Upper middle income,Bilaterals,.,0.06128552
2015,South-East Asia,Lower middle income,Bilaterals,4,0.061512593
2015,South-East Asia,Lower middle income,Bilaterals,4,0.061512593
2015,Europe,Lower middle income,Bilaterals,.,0.0617457
2015,Eastern Mediterranean,Upper middle income,Bilaterals,6,0.061987847
2015,Western Pacific,Lower middle income,Bilaterals,.,0.062001662
2015,Europe,Lower middle income,Bilaterals,8,0.062350618
2015,Western Pacific,Lower middle income,Bilaterals,1,0.062379027
2015,Not applicable,Not applicable,Bilaterals,.,0.062630056
2015,Western Pacific,Lower middle income,Bilaterals,.,0.258976077
